bib,name,gender,country,age_group,point,overall_rank,group_rank,gender_rank,time_overall,time_swim,time_bike,time_run,time_T1,time_T2,link,certificate
256,"Jimie, Seow",male,mys,30-34,"1,896",402,61,346,13:34:32,01:38:19,06:34:55,05:05:35,00:07:20,00:08:23,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=256&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=256&rd=20161112
30,"Thomas, Darby",male,fin,PRO,"4,478",14,13,14,09:22:38,01:00:11,04:41:38,03:36:52,00:02:08,00:01:49,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=30&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=30&rd=20161112
344,"Clark, Zoe",female,aus,30-34,"4,724",165,3,17,11:20:04,01:13:08,06:01:53,03:56:54,00:03:58,00:04:11,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=344&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=344&rd=20161112
127,"Jennings, Karlie",female,aus,18-24,"5,000",172,1,18,11:22:53,00:58:00,05:56:28,04:21:38,00:03:09,00:03:38,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=127&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=127&rd=20161112
189,"Stoddart, John",male,gbr,25-29,"4,185",98,9,89,10:38:42,01:00:42,05:38:49,03:50:34,00:04:39,00:03:58,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=189&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=189&rd=20161112
946,"Mori, Mitsuhiro",male,jpn,50-54,"1,000",757,41,659,16:27:34,01:37:09,08:21:30,06:09:58,00:12:04,00:06:53,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=946&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=946&rd=20161112
898,"Goldberg, Peter",male,aus,45-49,"3,287",214,35,188,11:57:00,01:20:58,05:56:48,04:31:47,00:03:49,00:03:38,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=898&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=898&rd=20161112
173,"Masanori, Uwai",male,jpn,25-29,"1,603",492,38,423,14:13:54,01:43:01,07:02:40,05:16:36,00:06:54,00:04:43,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=173&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=173&rd=20161112
281,"Ng, Cn",male,mys,30-34,"1,000",644,97,558,15:29:23,01:58:31,07:00:42,06:05:06,00:16:58,00:08:06,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=281&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=281&rd=20161112
409,"Kew, Kenny",male,mys,35-39,"1,000",764,148,666,16:31:02,01:44:11,08:20:54,06:08:59,00:09:30,00:07:28,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=409&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=409&rd=20161112
254,"Lim, Zee Ping",male,mys,30-34,"1,000",577,87,499,15:03:13,01:40:10,06:33:40,06:28:52,00:08:50,00:11:41,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=254&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=254&rd=20161112
827,"Gilmore, Todd",male,can,45-49,"4,708",35,3,31,09:58:35,01:05:12,05:15:27,03:32:34,00:03:15,00:02:07,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=827&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=827&rd=20161112
264,"Tan Kian Yong, Kenny",male,mys,30-34,"1,000",649,99,562,15:32:25,01:22:50,07:06:19,06:22:35,00:13:22,00:27:19,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=264&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=264&rd=20161112
960,"Ou, Edward",male,usa,50-54,"2,861",398,19,342,13:32:46,01:24:30,06:43:59,05:09:50,00:08:43,00:05:44,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=960&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=960&rd=20161112
298,"Tee, Cheehui",male,mys,30-34,"1,492",480,73,412,14:08:09,01:23:43,07:03:33,05:29:27,00:05:57,00:05:29,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=298&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=298&rd=20161112
871,"Matsui, Dai",male,jpn,45-49,"3,241",224,36,195,12:00:52,01:04:20,06:02:36,04:46:54,00:03:34,00:03:28,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=871&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=871&rd=20161112
468,"Lai, Yak Guan",male,mys,35-39,"1,113",618,119,535,15:17:41,01:22:34,06:47:22,06:50:17,00:08:35,00:08:53,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=468&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=468&rd=20161112
907,"Suzuki, Kaoru",female,jpn,45-49,"4,447",186,2,20,11:36:38,01:03:37,06:03:10,04:21:31,00:03:55,00:04:25,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=907&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=907&rd=20161112
216,"See, Huong Wen",male,mys,30-34,"1,000",561,84,483,14:55:49,01:29:16,07:18:30,05:50:04,00:08:11,00:09:48,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=216&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=216&rd=20161112
450,"Nteliopoulos, Thomas",male,grc,35-39,"3,864",180,38,162,11:28:28,01:29:12,05:54:44,03:57:54,00:03:41,00:02:57,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=450&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=450&rd=20161112
841,"Imada, Toshikazu",male,jpn,45-49,"4,066",122,20,111,10:52:08,01:02:21,05:46:53,03:53:41,00:04:51,00:04:22,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=841&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=841&rd=20161112
660,"Clain, Sebastien",male,fra,40-44,"3,680",168,21,151,11:20:28,01:12:22,05:36:08,04:23:25,00:04:47,00:03:46,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=660&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=660&rd=20161112
187,"Chee, Jun Zhen Benjamin",male,mys,25-29,"1,009",578,43,500,15:03:25,01:33:17,06:39:13,06:30:53,00:10:06,00:09:56,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=187&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=187&rd=20161112
403,"Ng, Say Chin",male,mys,35-39,"1,385",560,106,482,14:55:03,01:31:48,07:00:34,06:02:03,00:12:56,00:07:42,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=403&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=403&rd=20161112
186,"Zamzuri, Muhamad Asyraf",male,mys,25-29,"2,012",412,30,354,13:39:48,01:25:55,06:13:51,05:43:36,00:08:02,00:08:24,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=186&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=186&rd=20161112
769,"Medak, Rafal",male,pol,45-49,"3,893",144,24,132,11:06:33,01:05:59,05:43:19,04:06:58,00:03:44,00:06:33,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=769&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=769&rd=20161112
763,"Tang, Richard",male,mys,45-49,"2,176",385,57,329,13:29:39,01:20:19,06:18:27,05:41:54,00:03:51,00:05:08,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=763&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=763&rd=20161112
537,"Crosby, James",male,gbr,35-39,"1,585",535,100,461,14:38:22,01:18:50,07:00:07,05:58:20,00:06:37,00:14:28,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=537&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=537&rd=20161112
122,"Azizan, Khairul Nizam",male,mys,18-24,"1,000",769,21,671,16:31:36,02:07:43,07:45:30,06:23:11,00:05:23,00:09:49,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=122&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=122&rd=20161112
677,"Abdul Karim, Abdul Kadir",male,mys,40-44,"1,000",636,106,551,15:25:32,01:42:21,07:33:33,05:40:34,00:12:11,00:16:53,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=677&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=677&rd=20161112
891,"Kearney, Mark",male,gbr,45-49,"1,154",559,82,481,14:54:46,01:25:54,06:59:56,06:12:53,00:06:41,00:09:22,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=891&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=891&rd=20161112
1227,"Reid, Sandra",female,aus,60-64,"5,000",537,1,75,14:39:25,01:12:18,07:53:47,05:21:33,00:06:56,00:04:51,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1227&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=1227&rd=20161112
312,"Micallef, Nicholas",male,mlt,30-34,"3,095",209,35,185,11:54:38,01:16:21,05:55:58,04:33:15,00:05:28,00:03:36,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=312&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=312&rd=20161112
558,"Fages, Perrine",female,fra,35-39,"3,968",192,3,22,11:41:10,01:23:14,06:06:39,04:03:35,00:04:41,00:03:01,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=558&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=558&rd=20161112
51,"Nishiuchi, Maki",female,jpn,PRO,"4,168",88,8,9,10:34:54,00:57:45,05:39:25,03:53:17,00:02:03,00:02:24,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=51&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=51&rd=20161112
847,"Yim, Heng Fatt",male,mys,45-49,"2,311",364,52,311,13:18:20,01:45:01,06:46:05,04:29:27,00:09:21,00:08:26,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=847&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=847&rd=20161112
226,"Huang, Roy",male,sgp,30-34,"1,462",487,75,418,14:10:43,01:27:58,06:37:34,05:49:55,00:07:11,00:08:05,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=226&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=226&rd=20161112
1202,"Setozaki, Takeshi",male,jpn,55-59,"3,840",266,6,228,12:27:58,01:12:17,06:29:20,04:34:52,00:06:49,00:04:40,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1202&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=1202&rd=20161112
531,"Macapagal, Roehl Tj",male,phl,35-39,"1,000",718,137,621,16:08:18,01:23:51,07:34:21,06:53:31,00:07:33,00:09:02,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=531&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=531&rd=20161112
747,"Albarote, Lezette",female,phl,40-44,"4,499",205,5,23,11:52:47,01:26:13,06:18:49,03:58:48,00:05:29,00:03:28,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=747&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=747&rd=20161112
599,"English, Michael",male,zaf,40-44,"2,182",375,53,321,13:25:17,01:16:10,06:21:27,05:33:04,00:08:08,00:06:28,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=599&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=599&rd=20161112
678,"Heney, Kenneth",male,gbr,40-44,"3,267",210,26,186,11:54:53,01:01:55,06:33:08,04:14:17,00:03:47,00:01:46,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=678&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=678&rd=20161112
606,"Dorrestyn, Robert",male,usa,40-44,0,--,--,--,DNF,01:08:11,--:--:--,--:--:--,00:06:07,---,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=606&rd=2016-11-12,
552,"Hughes, Emma-Jane",female,irl,35-39,"4,318",152,2,15,11:12:01,01:10:40,05:50:24,04:05:17,00:03:11,00:02:29,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=552&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=552&rd=20161112
869,"Rose, Malcolm",male,gbr,45-49,"2,173",387,58,331,13:29:51,01:21:06,06:41:16,05:08:03,00:08:52,00:10:34,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=869&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=869&rd=20161112
1252,"Sowerby, Heidi",female,aus,45-49,"5,000",116,1,11,10:50:37,01:04:50,05:52:24,03:47:05,00:03:31,00:02:47,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1252&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=1252&rd=20161112
665,"Andreis, Matteo",male,ita,40-44,"4,189",95,11,86,10:38:00,00:59:43,05:36:30,03:56:42,00:02:58,00:02:07,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=665&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=665&rd=20161112
918,"Garrett, Andrew",male,aus,50-54,"4,606",145,6,133,11:07:20,01:05:20,05:48:45,04:08:03,00:03:13,00:01:59,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=918&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=918&rd=20161112
591,"Santoso, Iman",male,idn,40-44,"1,000",727,119,630,16:12:04,01:53:22,07:16:44,06:30:44,00:14:32,00:16:42,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=591&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=591&rd=20161112
10,"Csoke, Balazs",male,hun,PRO,"4,549",12,11,12,09:16:44,00:48:41,05:14:01,03:09:41,00:01:43,00:02:38,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=10&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=10&rd=20161112
667,"Alharbi, Hashem",male,are,40-44,"1,540",497,73,428,14:18:48,02:12:30,06:23:22,05:27:07,00:06:39,00:09:10,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=667&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=667&rd=20161112
401,"Seng, Liew mun",male,mys,35-39,"1,465",554,103,476,14:48:23,01:18:20,06:52:48,06:25:38,00:06:55,00:04:42,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=401&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=401&rd=20161112
576,"Persson, Tony",male,swe,40-44,"4,210",90,10,81,10:36:19,01:12:51,05:22:36,03:55:32,00:02:33,00:02:47,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=576&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=576&rd=20161112
780,"Röhl, Kristian",male,dnk,45-49,"1,000",643,91,557,15:29:21,01:38:57,06:30:52,07:07:28,00:06:10,00:05:54,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=780&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=780&rd=20161112
457,"Kamoto, Shuhei",male,tha,35-39,"1,000",694,132,601,15:52:59,01:30:27,07:14:50,06:50:51,00:08:42,00:08:09,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=457&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=457&rd=20161112
1260,"Ting Xianxian, Ruth",female,mys,18-24,"1,981",658,4,90,15:34:28,01:37:11,07:31:59,06:10:27,00:07:42,00:07:09,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1260&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=1260&rd=20161112
627,"Chee Wei, Fong",male,mys,40-44,"2,473",326,43,276,13:01:02,01:33:46,06:25:57,04:50:09,00:07:14,00:03:56,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=627&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=627&rd=20161112
829,"Low, Boon Kiat",male,mys,45-49,"1,451",519,78,446,14:30:02,01:33:25,06:16:16,06:25:46,00:05:45,00:08:50,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=829&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=829&rd=20161112
1210,"Riedel, Maren",female,deu,55-59,0,--,--,--,DNF,01:32:44,07:43:09,--:--:--,00:07:31,00:05:00,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1210&rd=2016-11-12,
1246,"Shakirov, Sergey",male,rus,35-39,0,--,--,--,DNF,00:56:41,--:--:--,--:--:--,00:03:15,---,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1246&rd=2016-11-12,
329,"Funamoto, Yuta",male,jpn,30-34,0,--,--,--,DNF,01:22:23,--:--:--,--:--:--,00:04:58,---,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=329&rd=2016-11-12,
1239,"Leow, William",male,sgp,35-39,"1,000",710,135,614,16:03:39,01:13:34,07:13:25,07:24:38,00:07:26,00:04:36,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1239&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=1239&rd=20161112
852,"Tan, Kok Peng",male,mys,45-49,"2,105",404,62,348,13:35:32,01:17:48,06:29:59,05:34:14,00:05:31,00:08:00,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=852&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=852&rd=20161112
326,"Nalumpoon, Ratanawut",male,tha,30-34,"1,000",799,115,697,16:44:33,01:41:02,08:24:37,06:23:15,00:07:08,00:08:31,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=326&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=326&rd=20161112
202,"Fauzi, Fariz Atraz",male,mys,25-29,"1,853",455,35,393,13:53:06,01:18:45,06:16:48,05:59:07,00:08:30,00:09:56,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=202&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=202&rd=20161112
942,"Kawaraya, Hiroshi",male,jpn,50-54,"4,637",139,5,127,11:04:48,01:05:47,05:43:12,04:05:18,00:04:49,00:05:42,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=942&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=942&rd=20161112
480,"Lim, Kian Voon",male,mys,35-39,"1,614",531,99,457,14:35:56,01:36:58,07:07:25,05:36:06,00:07:27,00:08:00,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=480&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=480&rd=20161112
932,"Chan, Clarence",male,sgp,50-54,"1,000",797,45,695,16:43:32,01:47:54,08:03:11,06:02:42,00:15:55,00:33:50,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=932&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=932&rd=20161112
947,"Murphy, Greg",male,can,50-54,0,--,--,--,17:05:20,01:35:20,07:43:12,07:18:58,00:10:17,00:17:33,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=947&rd=2016-11-12,
1215,"Mori, Masanori",male,jpn,60-64,"2,884",603,7,523,15:13:15,01:20:09,07:14:23,06:23:23,00:08:24,00:06:56,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=1215&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=1215&rd=20161112
906,"Nik Mahmood, Nik Raiha Meriam Kosai",female,mys,45-49,"1,000",789,15,101,16:38:40,01:48:31,08:03:47,06:28:06,00:09:48,00:08:28,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=906&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=906&rd=20161112
444,"Ryan, Tom",male,aus,35-39,"3,449",232,42,200,12:03:03,01:07:57,05:53:19,04:51:55,00:05:13,00:04:39,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=444&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=444&rd=20161112
726,"Lim Swee Eu, Jeffery",male,mys,40-44,"1,000",785,131,685,16:36:49,01:41:39,08:04:08,06:29:38,00:10:09,00:11:15,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=726&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=726&rd=20161112
753,"Bermudez Martins, Luciana",female,esp,40-44,"5,000",148,1,13,11:11:06,01:02:24,05:58:53,04:04:14,00:02:24,00:03:11,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=753&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=753&rd=20161112
644,"Tan, Whun Chee Andy",male,sgp,40-44,"1,256",544,87,469,14:42:27,01:48:32,06:57:58,05:37:22,00:09:35,00:09:00,http://m.ap.ironman.com/triathlon/events/asiapac/ironman/malaysia/results.aspx?bidid=644&rd=2016-11-12,http://m.ap.ironman.com/finishercertificate.aspx?race=malaysia&bid=644&rd=20161112
